player_id,player,country_short
4654,B Khumalo (Botsw),0
4655,V Mbazo (Botsw),0
4656,H Pragji (Botsw),0
4657,B Shikongo (NAM),0
4658,P Silas (Botsw),0
4659,Abraash Khan (CAN),0
4660,DL Brangman (BMUDA),0
4661,A Gavde (Caym),0
4662,LHB Harrington-Myers (Caym),0
4663,SSJ Brooks (WI),WI
4664,Z McLaughlin (Caym),0
4665,S Smith (BMUDA),0
4666,S Sohal (USA),SA
4667,L Louwrens (NAM),0
4668,M Simmons (BMUDA),0
4669,MR Montfort (CAN),0
4670,H Thaker (CAN),0
4671,DC Stovell (BMUDA),0
4672,Abdullah Akbarjan (Aut),0
4673,Abrar Bilal (Aut),0
4674,Aqib Iqbal (Aut),0
4675,Bilal Zalmai (Aut),0
4676,P Florin (ROM),0
4677,L Gharasim (ROM),0
4678,Habib Ahmadzai (Aut),0
4679,Ijaz Hussain (ROM),SA
4680,Imran Haider (ROM),0
4681,K Joshi (Aut),0
4682,R Kumar (ROM),0
4683,A Lark (Aut),0
4684,G Manan (ROM),0
4685,Mirza Ahsan (Aut),SA
4686,A Nathwani (Aut),0
4687,S Periyalwar (ROM),0
4688,Razmal Shigiwal (Aut),0
4689,Sadeeq Khan (ROM),SA
4690,R Satheesan (ROM),SA
4691,M Simpson-Parker (Aut),0
4692,S Vashisht (ROM),0
4693,C Zavoiu (ROM),0
4694,C Akyuz (TKY),0
4695,HS Alta (TKY),0
4696,Atif Kamal (LUX),0
4697,TC Barker (LUX),0
4698,AB Dursak (TKY),SA
4699,C Fry (LUX),0
4700,H Helva (TKY),0
4701,S Kansoy (TKY),0
4702,S Kizilkaya (TKY),0
4703,AC Kose (TKY),0
4704,J Mees (LUX),0
4705,A Nanda (LUX),0
4706,R Neale (LUX),0
4707,M Sert (TKY),0
4708,Suhail Sadiq (LUX),SA
4709,T Turan (TKY),0
4710,T Ulutuna (TKY),0
4711,R Ulutuna (TKY),0
4712,G Venkateswaran (LUX),0
4713,V Vijh (LUX),0
4714,R Vishwanath (LUX),0
4715,T Whiteman (LUX),0
4716,Abdul Shakoor (ROM),0
4717,P Danci (ROM),0
4718,O Goker (TKY),0
4719,MF Koc (TKY),0
4720,D Manani (ROM),0
4721,S Nadigotla (ROM),0
4722,R Pisal (ROM),SA
4723,Abdul Rahman (Aut),0
4724,Arshad Hayat (CZK-R),0
4725,H Gori (CZK-R),0
4726,Hilal Ahmad (CZK-R),0
4727,EB Knowles (CZK-R),0
4728,K Mendon (CZK-R),0
4729,Naveed Ahmed (CZK-R),0
4730,S Pokhriyal (CZK-R),0
4731,S Rakshit (CZK-R),0
4732,P Taylor (CZK-R),0
4733,SMK Waththage (CZK-R),0
4734,S Wickramasekara (CZK-R),WI
4735,J Barker (LUX),0
4736,M Cope (LUX),0
4737,M Dixit (LUX),0
4738,S Dalton (CZK-R),0
4739,RRS Cornwall (WI),WI
4740,JN Hamilton (WI),WI
4741,Zeshan Arif (Aut),0
4742,Arsalan Arif (Aut),SA
4743,Ibrahim Zadran (AFG),AFG
4744,Qais Ahmad (AFG),AFG
4745,T Munyonga (ZIM),ZIM
4746,Rahmanullah Gurbaz (AFG),AFG
4747,C Floyd (NL),0
4748,DC Delany (IRE),IRE
4749,HT Tector (IRE),IRE
4750,BC Fortuin (SA),SA
4751,Vikramjit Singh (NL),0
4752,Fazal Niazai (AFG),AFG
4753,R Hekure (PNG),0
4754,Kushal Malla (NEPAL),0
4755,I Pandey (NEPAL),0
4756,U Aryaman Sunil (SGP),0
4757,S Bhari (NEPAL),0
4758,NMS Param (SGP),0
4759,Sidhant Singh (SGP),0
4760,Ainool Haqqiem (MAL),0
4761,Mohamed Arief (MAL),0
4762,Muhammad Wafiq (MAL),0
4763,Zubaidi Zulkifle (MAL),0
4764,AG Achar (SGP),0
4765,Aritra Dutta (SGP),0
4766,Ainool Hafizs (MAL),0
4767,Syazrul Idrus (MAL),0
4768,D Jakiel (ZIM),ZIM
4769,WT Mashinge (ZIM),ZIM
4770,S Muthusamy (SA),SA
4771,M Bhanuka (SL),SL
4772,AL Stephen (VAN),0
4773,B Angeltti (Arg),0
4774,P Arrighi (Arg),0
4775,P Baron (Arg),0
4776,R Escobar (Arg),0
4777,H Fennell (Arg),0
4778,A Ferguson (Arg),0
4779,L Hermida (Mex),0
4780,J Hurley (Arg),0
4781,A Husain (Arg),SA
4782,LA Musiani (Arg),0
4783,M Nandela (Mex),0
4784,S Rossi (Arg),0
4785,R van der Merwe (Arg),0
4786,AA Westphal (Mex),0
4787,J Allen (),0
4788,R Avery (),0
4789,G Caisley (),SL
4790,A Carthew (Chile),0
4791,C Emmott (Chile),0
4792,Fahad Ali (),0
4793,LF Goncalves (),0
4794,K Gupta (Chile),0
4795,Hardev Singh (Chile),0
4796,Hirenkumar Patel (Chile),IRE
4797,Irfan Mir (Chile),0
4798,Ismat Ullah (),0
4799,MSS Mandy (Chile),0
4800,Muhammad Saleem (),SA
4801,M Patel (Chile),0
4802,VRCF Poubel (),0
4803,LH Rodrigues (),0
4804,Shoaib Gazi Hossain (Chile),SA
4805,KM Silva (),0
4806,A Srivastav (Chile),0
4807,A Uniyal (Chile),0
4808,Yasar Haroon (),SA
4809,KK Bishnoi (),0
4810,Hafez Farooq (Peru),0
4811,S Hallett (Peru),0
4812,Jagjit Singh (Peru),0
4813,C Mahoney (Peru),0
4814,OM Marshall (Peru),0
4815,Mohsin Hub (Peru),0
4816,J Salazar (Peru),SA
4817,Shaikh Ashraf (Peru),0
4818,PH Shamdasani (Peru),SA
4819,JR Singleton (),0
4820,M Spry (Peru),0
4821,Waqar Khan (Peru),0
4822,T Langa (VAN),0
4823,Muhammad Amir (MAL),0
4824,R Rivas (Chile),0
4825,D de la Puente (Peru),0
4826,RM Siri (Arg),0
4827,Ahsan Abbasi (HKG),SA
4828,A Bhagwat (HKG),0
4829,Haroon Arshad (HKG),0
4830,Nasrulla Rana (HKG),0
4831,CN Ackermann (NL),0
4832,Suresh Kumar (Peru),0
4833,A Tripathi (Mex),0
4834,PBB Rajapaksa (SL),SL
4835,I Lisboa (Chile),0
4836,M Meade (Chile),0
4837,Mohammad Ghazanfar (HKG),0
4838,Raag Kapur (HKG),0
4839,NA Greenwood (JER),0
4840,Imran Ashraf (QAT),0
4841,Saqlain Arshad (QAT),SA
4842,A Ahmadhel (BUL),0
4843,Apon Mustafizur (Serb),0
4844,Bilal Ahmed (Serb),0
4845,H Dajc (Serb),0
4846,K Dasan (BUL),SA
4847,V Dikov (BUL),0
4848,A Djorovic (Serb),0
4849,B Dugic (Serb),0
4850,LA Dunbar (Serb),0
4851,B Ivanov (BUL),0
4852,H Ivanov (BUL),0
4853,I Katzarski (BUL),0
4854,H Lakov (BUL),0
4855,P Mishra (BUL),0
4856,N Nankov (BUL),0
4857,S Nerandzic (Serb),0
4858,D Nikolov (BUL),0
4859,Rahman Ademi (Serb),0
4860,J Reb (Serb),0
4861,Sakib Hasan (Serb),SA
4862,M Sarenac (Serb),SA
4863,S Soosiyakumar (BUL),0
4864,A Anemogiannis (),0
4865,Arslan Ahmed (),SL
4866,Aslam Mohammad (),SL
4867,A Aspiotis (),0
4868,Asrar Ahmed (),0
4869,I Civric (Serb),0
4870,GC Galanis (),0
4871,S Goustis (),0
4872,A Manousis (),0
4873,AS Mehmi (),0
4874,Muhammad Awais (),0
4875,Shaffeq Muhammad (),0
4876,S Bantzas (),0
4877,G Nikitas (),0
4878,N Yordanov (BUL),0
4879,A Ashokan (CZK-R),0
4880,S Byrne (MLT),0
4881,G Chaturvedi (MLT),0
4882,S Davizi (CZK-R),0
4883,M Goonetilleke (MLT),0
4884,S Goud (CZK-R),0
4885,Ravinder Singh (MLT),0
4886,Washeem Abbas (MLT),0
4887,JS Kundi (KENYA),0
4888,A Lagos (),0
4889,Junaid Siddique (UAE),0
4890,GF Linde (SA),SA
4891,S Nadeem (INDIA),INDIA
4892,S Adedeji (NGA),0
4893,D Ajekun (NGA),0
4894,D Gim (NGA),0
4895,SI Runsewe (NGA),0
4896,NR Kirton (CAN),0
4897,Suhrid Roy (MLT),0
4898,RN Patel (KENYA),0
4899,AR Gandhi (KENYA),0
4900,R Gaznavi (SGP),0
4901,Avi Dixit (SGP),0
4902,Aamer Ikram (PORT),0
4903,Ali Naqi (PORT),0
4904,Arslan Ahmed (PORT),SL
4905,P Buccimazza (PORT),0
4906,Fakhrul Mohon (PORT),0
4907,Imran Khan (PORT),0
4908,Mian Mehmood (PORT),0
4909,Najjam Shahzad (PORT),0
4910,Raja Adeel (ESP),0
4911,F Stoman (PORT),0
4912,Tariq Aziz (PORT),0
4913,Zohaib Sarwar (PORT),SA
4914,SA Wijeyeratne (CAN),SA
4915,MO Bacarese (GIBR),0
4916,LA Collado (GIBR),0
4917,CJ Delany (GIBR),0
4918,JA Fitzgerald (GIBR),0
4919,JD Freyone (GIBR),0
4920,MD Garratt (GIBR),0
4921,RJ Hatchman (GIBR),0
4922,MG Hunter (GIBR),0
4923,K Nestor (GIBR),0
4924,E Packard (GIBR),0
4925,BA Pai (GIBR),0
4926,T Caruana (GIBR),0
4927,J Perman (ESP),0
4928,NH Naureen (ESP),0
4929,S Singh (PORT),0
4930,Gershon Yusuf (NGA),0
4931,N Advani (GIBR),0
4932,A Orfila (GIBR),0
4933,PR Brown (ENG),ENG
4934,L Gregory (ENG),ENG
4935,S Mahmood (ENG),ENG
4936,S Dube (INDIA),INDIA
4937,Mohammad Naim (BDESH),BDESH
4938,T Banton (ENG),ENG
4939,MW Parkinson (ENG),ENG
4940,M Abdulla (MWI),WI
4941,MA Baig (MWI),WI
4942,J Bulele (Moz),0
4943,FA Cossa (Moz),SA
4944,F Damiao Couana (Moz),0
4945,SDJJ Dima (Moz),0
4946,GF Gomes (Moz),0
4947,JJ Huo (Moz),0
4948,Imran Ismail (Moz),0
4949,Kaleem Shah (Moz),0
4950,D Kansonkho (MWI),WI
4951,G Kansonkho (MWI),WI
4952,ZE Matsinhe (Moz),0
4953,Muhammad Khurram (MWI),WI
4954,M Mwamadi (MWI),WI
4955,HH Patel (MWI),WI
4956,A Patel (MWI),WI
4957,MIA Patel (MWI),WI
4958,BA Sambo (Moz),SA
4959,Sami Sohail (MWI),SA
4960,VE Tembo (Moz),0
4961,Usama Master (MWI),SA
4962,R Shepherd (WI),WI
4963,Irfan Bhima (MWI),WI
4964,Mohammed Nurji (MWI),WI
4965,F Nkhoma (MWI),WI
4966,C Chete (MWI),WI
4967,L Emilio (Moz),0
4968,BA Simango (Moz),0
4969,LA Simango (Moz),0
4970,Khushdil Shah (PAK),PAK
4971,Muhammad Musa (PAK),SA
4972,GM Ntambalika (MWI),WI
4973,BA King (WI),WI
4974,DP Sibley (ENG),ENG
4975,Naseem Shah (PAK),PAK
4976,Z Crawley (ENG),ENG
4977,N Chejay (BHU),0
4978,S Chophel (BHU),0
4979,K Dorji (BHU),0
4980,RM Dorji (BHU),0
4981,U Dorji (BHU),0
4982,T Jamtsho (BHU),0
4983,Rashid Khan (NEPAL),0
4984,T Singye (BHU),0
4985,J Singye (BHU),0
4986,J Thinley (BHU),0
4987,S Tobgay (BHU),0
4988,T Wangchuk jnr (BHU),0
4989,Ali Ivan (Mald),0
4990,Nazwan Ismail (Mald),0
4991,L Shafeeg (Mald),0
4992,Azyan Farhath (Mald),0
4993,JN Dorji (BHU),0
4994,K Loday (BHU),0
4995,K Nima (BHU),0
4996,NP Kenjige (USA),SA
4997,Akshay Homraj (USA),SA
4998,V Aravind (UAE),0
4999,Basil Hameed (UAE),0
5000,IG Holland (USA),SA
5001,KP Meiyappan (UAE),0
5002,CAH Stevenson (USA),SA
5003,J Figy (UAE),0
5004,PJ Malan (SA),SA
5005,ME Sanuth (OMAN),SA
5006,JI de Villiers (NAM),0
5007,KT Kasuza (ZIM),ZIM
5008,BS Mudzinganyama (ZIM),ZIM
5009,VM Nyauchi (ZIM),ZIM
5010,Ahsan Ali (PAK),SA
5011,Haris Rauf (PAK),PAK
5012,Badal Singh (OMAN),0
5013,Saif Hassan (BDESH),SA
5014,KA Jamieson (NZ),NZ
5015,KS Airee (NEPAL),IRE
5016,F Akankwasa (UGA),SA
5017,T Bukenya (UGA),0
5018,Khurram Shahzad (QAT),0
5019,I Liyanage (QAT),0
5020,K Waiswa (UGA),0
5021,Aftab Hussain (HKG),SA
5022,Hamed Khan (HKG),0
5023,Khizar Hayat (MAL),0
5024,Mohsin Khan (HKG),0
5025,BV Save (MAL),SA
5026,PJ van Biljon (SA),SA
5027,CK Tshuma (ZIM),ZIM
5028,Ali Mohammadipour (Iran),0
5029,Arshad Mazarzei (Iran),0
5030,DK Dahani (Iran),0
5031,Emran Shahbakhsh (Iran),0
5032,Hamid Hashemi (Iran),0
5033,IGTR Kumara (Mald),0
5034,Masood Jayezeh (Iran),0
5035,Nader Zahadiafzal (Iran),0
5036,Naiem Bameri (Iran),0
5037,Navid Balouch (Iran),0
5038,Navid Abdollahpour (Iran),0
5039,A Sharafu (UAE),0
5040,Yousef Shadzehisarjou (Iran),SA
5041,Abdul Majid (BHR),0
5042,Abdul Waheed (Saudi),SA
5043,Adil Butt (Saudi),SA
5044,Aphsal Ashraf (KUW),SA
5045,Imran Butt (BHR),0
5046,Imran Yousaf (Saudi),SA
5047,Junaid Aziz (BHR),0
5048,Muhammad Ansar (KUW),SA
5049,Sayed Monib (KUW),SA
5050,Usman Patel (KUW),0
5051,S Veerapathiran (BHR),0
5052,Sarfraz Butt (Saudi),SA
5053,Adel Kolasangiani (Iran),SA
5054,Ali Abbas (Saudi),SA
5055,Khawar Zafar (Saudi),SA
5056,Mehran Dorri (Iran),0
5057,Hassan Khan Mohammad (HKG),SA
5058,D Mogan (MAL),0
5059,Muhammad Younis (BHR),0
5060,Naveed Fakhr (KUW),0
5061,Ahmed Raid (Mald),0
5062,Ansh Tandon (UAE),0
5063,Mohammad Ayaz (UAE),0
5064,Mehran Siasar (Iran),SA
5065,Mohammed Sameer (BHR),SA
5066,S Desungnoen (THAI),0
5067,P Suanchuai (THAI),0
5068,Robert Raina (THAI),0
5069,N Senamontree (THAI),0
5070,K Subramanian (SGP),0
5071,W Uisuk (THAI),0
5072,K Verreynne (SA),SA
5073,W Madhevere (ZIM),ZIM
5074,Ismail Sardar (THAI),SA
5075,B Karki (NEPAL),0
5076,DM Dupavillon (SA),SA
5077,AD Algar (ESP),0
5078,SVE Bharathi (GER),0
5079,D Klein (GER),0
5080,Hasan Mahmud (BDESH),SA
5081,C Campher (IRE),IRE
5082,MJ Ansell (IOM),0
5083,LT Bichard (GUE),0
5084,M Breban (GUE),0
5085,G Burrows (IOM),0
5086,JA Burrows (IOM),0
5087,J Butler (IOM),0
5088,IDA Damarell (GUE),0
5089,C Hartmann (IOM),0
5090,N Knights (IOM),0
5091,CJ Langford (IOM),0
5092,C Liebenberg (IOM),0
5093,JC Martin (GUE),0
5094,A McAuley (IOM),0
5095,S Mills (IOM),0
5096,TW Nightingale (GUE),0
5097,OJ Webster (IOM),0
5098,S Browne (LUX),0
5099,WJ Cope (LUX),0
5100,S Gajjar (CZK-R),0
5101,K Gilham (CZK-R),0
5102,S Kushretha (LUX),0
5103,P Malav (LUX),0
5104,A Manepalli (LUX),0
5105,S Rengarajan (CZK-R),ENG
5106,R Heyns (LUX),0
5107,Khalid Ahmadi (Belg),0
5108,NSK Mehta (Belg),0
5109,Muhammad Muneeb (Belg),0
5110,Sazzad Hosen (Belg),SA
5111,Wahidullah Usmani (Belg),0
5112,Sherul Mehta (Belg),0
5113,S Vats (LUX),0
5114,Haider Ali (PAK),PAK
5115,NN Akhter (MLT),0
5116,Amar Sharma (MLT),0
5117,Bakhtiar Tahiri (BUL),0
5118,KC D'Souza (BUL),0
5119,IA De Silva (BUL),0
5120,HS Gericke (MLT),0
5121,ST Kanakalil (MLT),0
5122,RB Patel (BUL),0
5123,SSM Stanislaus (MLT),AUS
5124,Sulaiman Ali (BUL),0
5125,VP Thamotharam (MLT),0
5126,DV Varghese (BUL),0
5127,Fayaz Mohammad (BUL),0
5128,Zeeshan Khan (MLT),0
5129,Aftab Kayani (ROM),0
5130,Asad Ali Rehemtulla (BUL),SA
5131,Asif Bevinje (ROM),0
5132,M Gherasim (ROM),0
5133,V Saini (ROM),SA
5134,Sami Ullah (ROM),SA
5135,P Masih (ROM),0
5136,Waqar Abbasi (ROM),0
5137,Usman Qadir (PAK),PAK
5138,Abdullah Shafique (PAK),PAK
5139,M Faraz Akram (ZIM),ZIM
5140,M Shumba (ZIM),ZIM
5141,DP Conway (NZ),NZ
5142,KR Mayers (WI),WI
5143,C Green (AUS),AUS
5144,T Natarajan (INDIA),INDIA
5145,WA Young (NZ),NZ
5146,DR Sams (AUS),AUS
5147,J Da Silva (WI),WI
5148,CK Holder (WI),WI
5149,JA Duffy (NZ),NZ
5150,WJ Pucovski (AUS),AUS
5151,Kashif Daud (UAE),0
5152,DW Lawrence (ENG),ENG
5153,AJ Hosein (WI),WI
5154,Azmatullah Omarzai (AFG),AFG
5155,RTM Mendis (SL),SL
5156,KY Ottley (WI),WI
5157,KJ Harding (WI),WI
5158,Imran Butt (PAK),PAK
5159,Nauman Ali (PAK),PAK
5160,S Moseley (WI),WI
5161,GJ Snyman (SA),SA
5162,GA Stuurman (SA),0
5163,Zahid Mahmood (PAK),0
