player_id,Player,Mat,Runs,HS,Bat Av,100,Wkts,Bowl Av,5,Ct,St,Ave Diff,career_start,career_end,career_length
3829,S Aravind (INDIA),1,0,,0,0,1,44,0,0,0,0,2015,2015,1
3830,Bilal Asif (PAK),8,113,38,10.27,0,21,24.76,3,4,0,-14.48,2015,2018,4
3831,WP Masakadza (ZIM),31,110,17,7.33,0,36,31.08,0,9,0,-23.74,2015,2020,6
3832,TS Chisoro (ZIM),36,198,42,12.37,0,39,29.87,0,7,0,-17.49,2015,2020,6
3833,Rashid Khan (AFG/ICC),126,1277,60,19.05,0,252,16.7,9,45,0,2.35,2015,2021,7
3834,BKG Mendis (SL),149,5673,196,30.83,9,1,138,0,116,0,-107.16,2015,2021,7
3835,JA Warrican (WI),10,150,41,18.75,0,32,36.15,0,3,0,-17.4,2015,2021,7
3836,MD Gunathilaka (SL),70,2021,133,26.94,2,12,44.58,0,28,0,-17.63,2015,2020,6
3837,Iftikhar Ahmed (PAK),23,374,62,26.71,0,8,51.62,1,10,0,-24.91,2015,2021,7
3838,Asif Iqbal (1) (UAE),1,8,8,8,0,0,0,0,0,0,0,2015,2015,1
3839,C Carter (HKG),21,169,43,13,0,0,0,0,12,3,0,2015,2018,4
3840,Y Punja (UAE),1,1,1,1,0,0,0,0,0,0,0,2015,2015,1
3841,L Sreekumar (UAE),5,61,28,12.2,0,0,0,0,1,0,0,2015,2017,3
3842,Zaheer Maqsood (UAE),5,15,8,15,0,5,39.2,0,1,0,-24.19,2015,2016,2
3843,Zafar Gohar (PAK),2,86,37,28.66,0,2,106.5,0,0,0,-77.83,2015,2021,7
3844,Qadeer Ahmed (UAE),21,16,5,5.33,0,17,42.35,0,3,0,-37.01,2015,2019,5
3845,Usman Mushtaq (UAE),4,16,9,8,0,0,0,0,0,0,0,2015,2016,2
3846,Adnan Ilyas (OMAN),12,258,54,23.45,0,0,0,0,5,0,0,2015,2016,2
3847,Aqib Ilyas (OMAN),33,1029,109,38.11,2,18,14.5,0,11,0,23.61,2015,2020,6
3848,Bilal Khan (OMAN),45,28,8,5.6,0,69,17.49,0,9,0,-11.89,2015,2020,6
3849,AV Lalcheta (OMAN),19,119,20,11.9,0,10,43.6,0,5,0,-31.69,2015,2019,5
3850,Amjad Khan (UAE),4,28,24,9.33,0,0,0,0,2,0,0,2015,2016,2
3851,Sufyan Mehmood (OMAN),4,19,13,19,0,2,29.5,0,1,0,-10.49,2015,2020,6
3852,Rafatullah Mohmand (PAK),3,39,23,13,0,0,0,0,0,0,0,2015,2015,1
3853,M Nasim Baras (AFG),3,1,1,1,0,2,28,0,3,0,-26.99,2015,2015,1
3854,Rokhan Barakzai (AFG),4,0,,0,0,8,15,0,1,0,0,2015,2015,1
3855,Sayed Shirzad (AFG),6,26,25,13,0,8,21.5,0,1,0,-8.49,2015,2019,5
3856,Yamin Ahmadzai (AFG),10,35,18,4.37,0,17,24.41,0,2,0,-20.03,2015,2019,5
3857,MDUS Jayasundera (SL),2,30,26,7.5,0,0,0,0,2,0,0,2015,2015,1
3858,HM Nicholls (NZ),91,3500,174,38.88,8,0,0,0,43,0,0,2015,2021,7
3859,SM Boland (AUS),17,9,4,3,0,19,42.89,0,4,0,-39.89,2016,2016,1
3860,JS Paris (AUS),2,0,,0,0,1,93,0,1,0,0,2016,2016,1
3861,BB Sran (INDIA),8,0,,0,0,13,23.84,0,1,0,0,2016,2016,1
3862,GC Viljoen (SA),1,26,20,26,0,1,94,0,0,0,-67.99,2016,2016,1
3863,Nurul Hasan (BDESH),14,261,64,21.75,0,0,0,0,9,8,0,2016,2018,3
3864,R Dhawan (INDIA),4,13,9,13,0,2,101,0,2,0,-87.99,2016,2016,1
3865,Gurkeerat Singh (INDIA),3,13,8,6.5,0,0,0,0,1,0,0,2016,2016,1
3866,Abu Hider (BDESH),15,59,22,29.5,0,9,46.55,0,3,0,-17.05,2016,2018,3
3867,Mosaddek Hossain (BDESH),52,896,75,27.15,0,19,52.42,0,22,0,-25.26,2016,2019,4
3868,Muktar Ali (BDESH),1,19,19,0,0,0,0,0,0,0,0,2016,2016,1
3869,SC Cook (SA),11,632,117,33.26,3,0,0,0,6,0,0,2016,2017,2
3870,JJ Bumrah (INDIA),135,69,10,2.87,0,250,22.98,6,28,0,-20.11,2016,2021,6
3871,Ishtiaq Muhammad (HKG),1,0,0,0,0,0,0,0,0,0,0,2016,2016,1
3872,BTJ Wheal (SCOT),18,18,14,4.5,0,28,23.25,0,4,0,-18.74,2016,2019,4
3873,TM Head (AUS),77,2745,161,35.19,3,13,65.53,0,28,0,-30.34,2016,2020,5
3874,HH Pandya (INDIA),111,2087,108,28.98,1,110,33.84,1,56,0,-4.85,2016,2020,5
3875,AJ Tye (AUS),35,118,20,11.8,0,51,25.19,1,10,0,-13.39,2016,2020,5
3876,CT Bancroft (AUS),11,446,82,26.23,0,0,0,0,17,0,0,2016,2019,4
3877,Fahad Tariq (UAE),6,19,16,4.75,0,0,0,0,4,0,0,2016,2016,1
3878,Farhan Ahmed (UAE),3,4,4,4,0,3,22,0,1,0,-17.99,2016,2016,1
3879,Muhammad Kaleem (UAE),9,97,50,10.77,0,0,0,0,1,0,0,2016,2016,1
3880,Muhammad Usman (UAE),74,1688,102,28.13,1,0,0,0,19,0,0,2016,2021,6
3881,Sikander Zulfiqar (NL),11,68,18,9.71,0,3,26.33,0,4,0,-16.61,2016,2019,4
3882,A Zampa (AUS),97,151,22,6.86,0,131,29.25,0,16,0,-22.38,2016,2020,5
3883,S Bau (PNG),44,734,59,21.58,0,6,33.83,0,16,0,-12.24,2016,2019,4
3884,H Hiri (PNG),12,96,31,12,0,2,30.5,0,0,0,-18.49,2016,2019,4
3885,N Pokana (PNG),33,72,11,10.28,0,39,21.3,0,10,0,-11.02,2016,2019,4
3886,CAK Rajitha (SL),28,43,12,3.3,0,44,34.45,0,5,0,-31.14,2016,2020,5
3887,DAS Gunaratne (SL),49,1255,116,33.02,2,30,34.7,0,21,0,-1.67,2016,2019,4
3888,VS Wategaonkar (OMAN),2,14,14,14,0,0,0,0,1,0,0,2016,2016,1
3889,A Mehmood (HKG),2,0,0,0,0,0,0,0,0,0,0,2016,2016,1
3890,Tanveer Ahmed (HKG),11,11,7,11,0,8,40.5,0,4,0,-29.49,2016,2018,3
3891,Mohammad Nawaz (3) (PAK),37,283,53,17.68,0,37,31.21,0,14,0,-13.52,2016,2021,6
3892,P Negi (INDIA),1,0,,0,0,1,16,0,2,0,0,2016,2016,1
3893,Saqlain Sajib (BDESH),1,0,,0,0,0,0,0,0,0,0,2016,2016,1
3894,E Lewis (WI),83,2544,176,34.37,5,0,0,0,28,0,0,2016,2020,5
3895,T Shamsi (SA),52,24,18,8,0,59,34.44,0,13,0,-26.44,2016,2021,6
3896,YS Chahal (INDIA),99,58,18,7.25,0,151,26.27,3,24,0,-19.02,2016,2020,5
3897,KK Nair (INDIA),8,420,303,52.5,1,0,0,0,6,0,0,2016,2017,2
3898,FY Fazal (INDIA),1,55,55,0,0,0,0,0,0,0,0,2016,2016,1
3899,BJ McCarthy (IRE),45,185,18,8.4,0,70,29.57,1,11,0,-21.16,2016,2021,6
3900,Mandeep Singh (INDIA),3,87,52,43.5,0,0,0,0,1,0,0,2016,2016,1
3901,KMC Bandara (SL),2,3,2,0,0,1,94,0,0,0,0,2016,2016,1
3902,RAJ Smith (SCOT),4,19,10,19,0,1,163,0,0,0,-143.99,2016,2019,4
3903,LA Dawson (ENG),12,115,66,16.42,0,15,36.4,0,4,0,-19.97,2016,2018,3
3904,TS Mills (ENG/ICC),5,0,0,0,0,3,43,0,1,0,-42.99,2016,2018,3
3905,SP Terry (IRE),6,36,16,6,0,0,0,0,3,0,0,2016,2016,1
3906,JT Ball (ENG),24,105,31,8.75,0,26,54.07,1,7,0,-45.32,2016,2018,3
3907,RL Chase (WI),67,2389,137,28.44,5,86,43.27,3,26,0,-14.83,2016,2020,5
3908,PADLR Sandakan (SL),52,171,25,7.12,0,74,39.55,2,20,0,-32.42,2016,2020,5
3909,PS Masvaure (ZIM),7,275,64,22.91,0,0,0,0,1,0,0,2016,2020,5
3910,MVT Fernando (SL),19,89,38,8.09,0,36,38.27,1,2,0,-30.18,2016,2021,6
3911,JM Holland (AUS),4,6,3,3,0,9,63.77,0,1,0,-60.77,2016,2018,3
3912,AS Joseph (WI),45,497,86,15.06,0,84,32.92,1,18,0,-17.86,2016,2021,6
3913,Rameez Shahzad (UAE),37,1140,121,36.77,2,0,0,0,14,0,0,2016,2019,4
3914,CB Sole (SCOT),15,20,7,4,0,20,30.45,0,4,0,-26.44,2016,2018,3
3915,Hasan Ali (PAK),95,550,59,14.47,0,162,27.27,6,23,0,-12.8,2016,2021,6
3916,MA Aponso (SL),12,10,4,2.5,0,14,32.57,0,0,0,-30.07,2016,2018,3
3917,WIA Fernando (SL),33,848,127,26.5,2,0,0,0,10,0,0,2016,2020,5
3918,Ehsan Khan (HKG),38,289,42,18.06,0,50,21.88,0,9,0,-3.81,2016,2020,5
3919,JB Little (IRE),24,32,9,4.57,0,22,41.9,0,2,0,-37.33,2016,2021,6
3920,J Mulder (IRE),12,21,15,10.5,0,17,20.41,0,3,0,-9.91,2016,2017,2
3921,Shahid Wasif (HKG),28,342,50,17.1,0,0,0,0,8,0,0,2016,2020,5
3922,LJ Tucker (IRE),33,461,83,17.07,0,0,0,0,33,1,0,2016,2021,6
3923,N Pooran (WI),49,1293,118,35.91,1,0,0,0,23,1,0,2016,2020,5
3924,AL Phehlukwayo (SA),92,688,69,20.84,0,118,26.24,0,22,0,-5.39,2016,2021,6
3925,Naveen-ul-Haq (AFG),12,28,10,14,0,24,19.95,0,2,0,-5.95,2016,2021,6
3926,DJ Worrall (AUS),3,6,6,0,0,1,171,0,1,0,0,2016,2016,1
3927,Rumman Raees (PAK),17,27,16,9,0,22,31.09,0,3,0,-22.09,2016,2018,3
3928,KOK Williams (WI),34,38,16,9.5,0,50,21.96,0,8,0,-12.45,2016,2020,5
3929,JM Mennie (AUS),3,11,10,2.75,0,4,54,0,0,0,-51.24,2016,2016,1
3930,CP Tremain (AUS),4,23,23,23,0,7,36.42,0,1,0,-13.42,2016,2016,1
3931,BM Duckett (ENG),8,242,63,22,0,0,0,0,1,0,0,2016,2019,4
3932,Kamrul Islam Rabbi (BDESH),7,51,25,5.66,0,8,63,0,0,0,-57.33,2016,2018,3
3933,Mehidy Hasan Miraz (BDESH),81,1323,103,18.63,1,151,34.89,7,40,0,-16.26,2016,2021,6
3934,CBRLS Kumara (SL),42,74,10,3.89,0,87,38.82,1,7,0,-34.93,2016,2020,5
3935,CT Mumba (ZIM),12,83,25,10.37,0,17,42.94,0,3,0,-32.56,2016,2020,5
3936,J Yadav (INDIA),5,229,104,45.8,1,12,31.25,0,2,0,14.55,2016,2017,2
3937,KA Maharaj (SA),41,748,73,14.66,0,127,34.38,6,11,0,-19.71,2016,2021,6
3938,D Bau (PNG),11,170,46,18.88,0,0,0,0,6,2,0,2016,2017,2
3939,K Christie (HKG),12,15,11,5,0,10,31,0,4,0,-25.99,2016,2019,4
3940,H Hameed (ENG),3,219,82,43.8,0,0,0,0,4,0,0,2016,2016,1
3941,R Powell (WI),66,1123,101,22.91,1,7,51,0,26,0,-28.08,2016,2021,6
3942,JA Raval (NZ),24,1143,132,30.07,1,1,34,0,21,0,-3.92,2016,2020,5
3943,PSP Handscomb (AUS),40,1599,117,36.34,3,0,0,0,42,0,0,2016,2019,4
3944,MT Renshaw (AUS),11,636,184,33.47,1,0,0,0,8,0,0,2016,2018,3
3945,TK Musakanda (ZIM),22,408,60,18.54,0,0,0,0,13,0,0,2016,2018,3
3946,LH Ferguson (NZ),49,65,19,6.5,0,90,23.37,2,14,0,-16.87,2016,2020,5
3947,KK Jennings (ENG),17,781,146,25.19,2,0,0,0,17,0,0,2016,2019,4
3948,Ghulam Shabber (UAE),40,708,90,20.82,0,0,0,0,44,3,0,2016,2019,4
3949,Karim Janat (AFG),25,177,26,12.64,0,24,30.08,1,6,0,-17.44,2016,2020,5
3950,Mohammed Qasim (UAE),8,130,41,18.57,0,2,39.5,0,3,0,-20.92,2016,2017,2
3951,Atif Ali Khan (UAE),1,0,,0,0,0,0,0,0,0,0,2016,2016,1
3952,Hazratullah Zazai (AFG),31,931,162,31.03,1,0,0,0,5,0,0,2016,2020,5
3953,Imran Haider (UAE),31,62,18,8.85,0,39,27.97,0,6,0,-19.11,2016,2019,4
3954,Muhammed Shanil (UAE),1,1,1,0,0,0,0,0,0,0,0,2016,2016,1
3955,Subashis Roy (BDESH),5,15,12,15,0,10,51,0,0,0,-35.99,2016,2017,2
3956,Tanbir Hayder (BDESH),2,5,3,2.5,0,0,0,0,1,0,0,2016,2016,1
3957,HWR Cartwright (AUS),4,57,37,14.25,0,0,0,0,1,0,0,2017,2017,1
3958,TC Bruce (NZ),17,279,59,18.6,0,0,0,0,15,0,0,2017,2020,4
3959,TA Blundell (NZ),15,586,121,34.47,2,0,0,0,9,0,0,2017,2021,5
3960,D Olivier (SA),12,26,10,3.71,0,51,20.54,3,2,0,-16.83,2017,2019,3
3961,B Stanlake (AUS),26,13,7,3.25,0,34,25.52,0,1,0,-22.27,2017,2019,3
3962,Kaleemullah (OMAN),17,26,15,5.2,0,7,58.57,0,5,0,-53.37,2017,2020,4
3963,Khurram Nawaz (OMAN),22,242,58,20.16,0,0,0,0,4,0,0,2017,2020,4
3964,Naseem Khushi (OMAN),19,179,29,16.27,0,0,0,0,3,0,0,2017,2020,4
3965,A Poulose (OMAN),3,9,9,3,0,0,0,0,2,0,0,2017,2017,1
3966,Zahoor Khan (UAE),41,63,16,4.84,0,61,21.21,1,7,0,-16.36,2017,2021,5
3967,Najmul Hossain Shanto (BDESH),16,350,71,16.66,0,0,0,0,10,0,0,2017,2021,5
3968,TB de Bruyn (SA),14,454,101,18.91,1,0,0,0,13,0,0,2017,2019,3
3969,ST de Silva (SL),3,3,3,1.5,0,0,0,0,0,0,0,2017,2017,1
3970,M Mosehle (SA),7,105,36,21,0,0,0,0,6,2,0,2017,2017,1
3971,L Ngidi (SA),50,96,19,8,0,105,21.49,2,14,0,-13.49,2017,2021,5
3972,JT Smuts (SA),18,337,84,21.06,0,4,68.75,0,3,0,-47.68,2017,2021,5
3973,C McAuslan (HKG),2,35,27,17.5,0,0,0,0,0,0,0,2017,2017,1
3974,Adnan Mufti (UAE),19,336,57,28,0,0,0,0,4,0,0,2017,2018,2
3975,D Paterson (SA),14,48,39,24,0,17,38.11,0,4,0,-14.11,2017,2020,4
3976,DS Weerakkody (SL),3,73,58,24.33,0,0,0,0,2,0,0,2017,2017,1
3977,SD Heazlett (AUS),1,4,4,4,0,0,0,0,0,0,0,2017,2017,1
3978,RR Pant (INDIA),62,2032,159,33.31,2,0,0,0,86,8,0,2017,2021,5
3979,LD Madushanka (SL),6,35,20,7,0,4,52,0,0,0,-44.99,2017,2019,3
3980,RP Burl (ZIM),38,554,57,21.3,0,18,28.5,0,19,0,-7.19,2017,2020,4
3981,R Ngarava (ZIM),15,15,10,3,0,13,50.61,0,1,0,-47.61,2017,2020,4
3982,GD Phillips (NZ),18,376,108,25.06,1,0,0,0,13,2,0,2017,2020,4
3983,M Klinger (AUS),3,143,62,47.66,0,0,0,0,2,0,0,2017,2017,1
3984,JRMVB Sanjaya (SL),8,20,6,6.66,0,9,27.77,0,1,0,-21.11,2017,2017,1
3985,AJ Turner (AUS),17,199,84,24.87,0,3,14,0,7,0,10.87,2017,2020,4
3986,JA Richardson (AUS),24,106,29,15.14,0,39,28.2,0,13,0,-13.06,2017,2020,4
3987,Ihsanullah (AFG),19,417,65,21.94,0,0,0,0,14,0,0,2017,2019,3
3988,Kuldeep Yadav (INDIA),89,189,26,11.11,0,168,23.27,4,19,0,-12.15,2017,2021,5
3989,Shadab Khan (PAK),95,820,56,23.42,0,126,27.47,0,26,0,-4.04,2017,2020,4
3990,Fakhar Zaman (PAK),90,2990,210,34.36,4,1,123,0,43,0,-88.63,2017,2020,4
3991,A Nao (PNG),15,97,46,48.5,0,14,38.85,0,6,0,9.64,2017,2019,3
3992,Mohammad Saifuddin (BDESH),38,403,51,26.86,0,48,30.37,0,6,0,-3.5,2017,2021,5
3993,Sultan Ahmed (UAE),24,81,18,8.1,0,21,23.04,0,14,0,-14.94,2017,2020,4
3994,SO Hetmyer (WI),88,2647,139,29.74,5,0,0,0,35,0,0,2017,2020,4
3995,Mohammad Abbas (PAK),26,109,29,5.73,0,85,24.34,4,6,0,-18.6,2017,2021,5
3996,VA Singh (WI),3,63,32,10.5,0,0,0,0,2,0,0,2017,2017,1
3997,SC Kuggeleijn (NZ),18,90,35,22.5,0,18,27.33,0,5,0,-4.83,2017,2020,4
3998,SHA Rance (NZ),10,10,8,3.33,0,11,32.27,0,3,0,-28.93,2017,2019,3
3999,Simi Singh (IRE),48,584,57,14.6,0,49,23.61,1,20,0,-9.01,2017,2021,5
4000,Sunzamul Islam (BDESH),4,43,24,21.5,0,6,38.66,0,0,0,-17.16,2017,2018,2
4001,TS Roland-Jones (ENG),5,119,37,29.75,0,18,20.44,1,0,0,9.3,2017,2017,1
4002,Faheem Ashraf (PAK),68,894,91,20.79,0,66,32.12,1,15,0,-11.33,2017,2021,5
4003,MS Crane (ENG),3,6,4,3,0,2,127.5,0,0,0,-124.49,2017,2018,2
4004,TK Curran (ENG),53,412,47,31.69,0,56,37.1,1,13,0,-5.41,2017,2020,4
4005,LS Livingstone (ENG),2,16,16,8,0,0,0,0,0,0,0,2017,2017,1
4006,DJ Malan (ENG),35,1603,140,37.27,2,1,97,0,15,0,-59.72,2017,2020,4
4007,KA Hope (WI),12,239,46,15.93,0,0,0,0,4,0,0,2017,2017,1
4008,PWH de Silva (SL),31,466,59,20.26,0,37,30.21,0,12,0,-9.95,2017,2021,5
4009,AM Fernando (SL),4,4,4,1.33,0,4,44.5,0,0,0,-43.16,2017,2021,5
4010,T Westley (ENG),5,193,59,24.12,0,0,0,0,1,0,0,2017,2017,1
4011,PM Pushpakumara (SL),6,113,42,14.12,0,15,41.66,0,4,0,-27.54,2017,2018,2
4012,MD Stoneman (ENG),11,526,60,27.68,0,0,0,0,1,0,0,2017,2018,2
4013,SN Thakur (INDIA),31,209,67,29.85,0,45,29.93,0,9,0,-0.07,2017,2021,5
4014,AK Markram (SA),52,2421,152,35.6,5,3,78.33,0,32,0,-42.73,2017,2021,5
4015,SW Ambris (WI),22,639,148,26.62,1,0,0,0,4,0,0,2017,2021,5
4016,SG Whittingham (SCOT),8,7,3,3.5,0,11,27.54,0,3,0,-24.04,2017,2019,3
4017,S Samarawickrama (SL),18,360,54,16.36,0,0,0,0,9,2,0,2017,2019,3
4018,JP Behrendorff (AUS),18,19,11,9.5,0,23,27.56,1,7,0,-18.06,2017,2019,3
4019,Imam-ul-Haq (PAK),53,2340,151,41.78,7,0,0,0,15,0,0,2017,2020,4
4020,PWA Mulder (SA),14,184,36,16.72,0,19,29.52,0,6,0,-12.79,2017,2021,5
4021,R Frylinck (SA),3,0,,0,0,5,12.4,0,1,0,0,2017,2018,2
4022,SS Iyer (INDIA),45,1236,103,36.35,1,0,0,0,16,0,0,2017,2020,4
4023,Mohammed Siraj (INDIA),8,23,13,7.66,0,17,36.05,1,3,0,-28.39,2017,2021,5
4024,K Doriga (PNG),31,352,89,16.76,0,0,0,0,19,2,0,2017,2019,3
4025,D Ravu (PNG),25,60,38,8.57,0,24,18.79,1,7,0,-10.22,2017,2019,3
4026,C Overton (ENG),5,124,41,20.66,0,9,50.88,0,3,0,-30.22,2017,2019,3
4027,ARS Silva (SL),12,702,109,35.1,1,0,0,0,2,0,0,2017,2019,3
4028,Mujeeb Ur Rahman (AFG),63,114,18,8.76,0,96,21.46,1,10,0,-12.69,2017,2021,5
4029,SS McKechnie (HKG),27,323,44,19,0,0,0,0,15,6,0,2017,2020,4
4030,RA Reifer (WI),6,88,29,17.6,0,7,31.57,0,0,0,-13.97,2017,2021,5
4031,Washington Sundar (INDIA),29,209,85,23.22,0,26,36.34,0,10,0,-13.12,2017,2021,5
4032,RR Beaton (WI),2,15,12,15,0,1,102,0,0,0,-86.99,2017,2017,1
4033,B Muzarabani (ZIM),31,58,17,4.83,0,38,31.81,1,9,0,-26.98,2017,2020,4
4034,AK Kitchen (NZ),5,38,16,12.66,0,2,23,0,3,0,-10.33,2017,2018,2
4035,Ashfaq Ahmed (UAE),28,582,92,20.78,0,6,36.5,0,8,0,-15.71,2018,2019,2
4036,Mohammad Boota (UAE),25,303,59,18.93,0,1,23,0,3,2,-4.06,2018,2019,2
4037,MA Jones (SCOT),8,281,87,35.12,0,0,0,0,3,0,0,2018,2019,2
4038,TB Sole (SCOT),19,115,33,11.5,0,16,32.75,0,12,0,-21.24,2018,2019,2
4039,SJ Cameron (SCOT),2,9,8,9,0,3,41,0,1,0,-31.99,2018,2018,1
4040,AT Carey (AUS),72,1267,106,28.79,1,0,0,0,63,14,0,2018,2020,3
4041,Amir Hayat (UAE),13,34,24,6.8,0,17,28.52,0,4,0,-21.72,2018,2019,2
4042,DSK Madushanka (SL),3,7,7,7,0,5,17.6,0,0,0,-10.59,2018,2018,1
4043,DJM Short (AUS),31,853,76,30.46,0,3,88.33,0,10,0,-57.86,2018,2020,3
4044,K Zondo (SA),5,142,54,35.5,0,0,0,0,1,0,0,2018,2018,1
4045,H Klaasen (SA),34,804,123,29.77,1,0,0,0,31,5,0,2018,2021,4
4046,TL Seifert (NZ),33,701,84,26.96,0,0,0,0,25,6,0,2018,2020,3
4047,Afif Hossain (BDESH),13,120,52,12,0,7,19,0,3,0,-6.99,2018,2020,3
4048,Ariful Haque (BDESH),12,147,41,21,0,2,27,0,7,0,-5.99,2018,2018,1
4049,Nazmul Islam (BDESH),19,29,7,7.25,0,17,33.23,0,4,0,-25.98,2018,2018,1
4050,Abu Jayed (BDESH),15,31,7,2.38,0,39,28.94,1,2,0,-26.56,2018,2021,4
4051,Mahedi Hasan (BDESH),4,20,11,10,0,1,96,0,1,0,-85.99,2018,2020,3
4052,CJ Dala (SA),12,27,12,13.5,0,14,30.57,0,4,0,-17.07,2018,2021,4
4053,C Jonker (SA),4,88,49,22,0,0,0,0,1,0,0,2018,2018,1
4054,J Kila (PNG),18,114,27,19,0,9,26,0,4,0,-6.99,2018,2019,2
4055,Chirag Suri (UAE),29,707,75,26.18,0,0,0,0,3,0,0,2018,2020,3
4056,V Shankar (INDIA),21,324,46,29.45,0,9,44.55,0,9,0,-15.1,2018,2019,2
4057,KMA Paul (WI),42,478,47,20.78,0,53,32.32,1,14,0,-11.53,2018,2020,3
4058,Simandeep Singh (HKG),8,33,14,5.5,0,0,0,0,4,0,0,2018,2019,2
4059,MJ Leach (ENG),14,252,92,16.8,0,53,30.56,2,9,0,-13.76,2018,2021,4
4060,CJ Sayers (AUS),1,0,0,0,0,2,73,0,1,0,-72.99,2018,2018,1
4061,Asif Ali (PAK),44,699,52,21.84,0,0,0,0,15,0,0,2018,2021,4
4062,Hussain Talat (PAK),19,396,63,23.29,0,4,17.5,0,5,0,5.79,2018,2021,4
4063,OF Smith (WI),2,6,6,6,0,2,39,0,0,0,-32.99,2018,2018,1
4064,AM McCarthy (WI),3,20,12,6.66,0,0,0,0,0,0,0,2018,2021,4
4065,Shaheen Shah Afridi (PAK),58,147,19,6.68,0,117,26.76,3,5,0,-20.08,2018,2021,4
4066,DM Bess (ENG),13,314,57,26.16,0,36,32,2,3,0,-5.83,2018,2021,4
4067,S Lamichhane (ICC/NEPAL),31,102,28,8.5,0,57,15.26,1,5,0,-6.76,2018,2020,3
4068,SM Curran (ENG),34,809,78,21.86,0,58,31.72,0,4,0,-9.85,2018,2021,4
4069,DE Budge (SCOT),9,122,27,24.4,0,1,26,0,4,0,-1.59,2018,2019,2
4070,BFW de Leede (NL),11,130,33,14.44,0,1,42,0,4,0,-27.55,2018,2019,2
4071,SA Edwards (NL),33,405,44,25.31,0,0,0,0,28,4,0,2018,2019,2
4072,Hamza Tahir (SCOT),17,0,0,0,0,31,18.7,1,4,0,-18.7,2018,2019,2
4073,FJ Klaassen (NL),25,63,13,7.87,0,30,24.36,0,12,0,-16.49,2018,2019,2
4074,Saqib Zulfiqar (NL),7,34,18,6.8,0,3,36.66,0,2,0,-29.86,2018,2019,2
4075,S Snater (NL),15,30,12,4.28,0,14,28.57,0,5,0,-24.28,2018,2019,2
4076,MG Neser (AUS),2,8,6,4,0,2,60,0,0,0,-55.99,2018,2018,1
4077,Wafadar Momand (AFG),2,12,6,6,0,2,77.5,0,0,0,-71.49,2018,2019,2
4078,MJ Swepson (AUS),4,15,12,0,0,7,15.14,0,4,0,0,2018,2020,3
4079,S Kaul (INDIA),6,1,1,0.5,0,4,65.75,0,1,0,-65.24,2018,2019,2
4080,B Mavuta (ZIM),12,102,28,11.33,0,13,44.92,0,6,0,-33.58,2018,2019,2
4081,JD Wildermuth (AUS),2,1,1,0,0,1,32,0,1,0,0,2018,2018,1
4082,Sahibzada Farhan (PAK),3,40,39,13.33,0,0,0,0,2,0,0,2018,2018,1
4083,DL Chahar (INDIA),16,19,12,19,0,20,24.55,1,0,0,-5.54,2018,2020,3
4084,R Murray (ZIM),5,108,47,27,0,0,0,0,3,0,0,2018,2018,1
4085,LN Roche (ZIM),3,4,4,2,0,2,78.5,0,1,0,-76.49,2018,2018,1
4086,TS Kamunhukamwe (ZIM),8,131,51,16.37,0,0,0,0,2,0,0,2018,2020,3
4087,Aarif Sheikh (NEPAL),24,339,39,18.83,0,0,0,0,9,0,0,2018,2020,3
4088,DS Airee (NEPAL),31,489,47,19.56,0,2,51,0,12,0,-31.43,2018,2020,3
4089,HC Overdijk (NL),4,13,13,13,0,3,24,0,2,0,-10.99,2018,2019,2
4090,LN Rajbanshi (NEPAL),16,8,3,8,0,10,26.4,0,4,0,-18.39,2018,2020,3
4091,AK Sah (NEPAL),3,25,21,12.5,0,0,0,0,2,0,0,2018,2018,1
4092,NGRP Jayasuriya (SL),2,11,11,11,0,0,0,0,0,0,0,2018,2018,1
4093,DJ ter Braak (NL),2,40,39,20,0,0,0,0,0,0,0,2018,2018,1
4094,LS Bhandari (NEPAL),1,4,4,0,0,2,21.5,0,0,0,0,2018,2018,1
4095,RK Paudel (NEPAL),16,166,55,12.76,0,0,0,0,7,0,0,2018,2020,3
4096,OJ Pope (ENG),15,729,135,36.45,1,0,0,0,17,0,0,2018,2021,4
4097,GH Vihari (INDIA),12,624,111,32.84,1,5,36,0,3,0,-3.15,2018,2021,4
4098,KK Ahmed (INDIA),25,10,5,5,0,28,33,0,4,0,-27.99,2018,2019,2
4099,SH Lewis (WI),2,24,20,6,0,3,54,0,1,0,-47.99,2018,2018,1
4100,PP Shaw (INDIA),8,423,134,38.45,1,0,0,0,2,0,0,2018,2020,3
4101,M Labuschagne (AUS),31,2358,215,54.83,6,12,44.66,0,19,0,10.17,2018,2021,4
4102,GL Cloete (SA),2,15,13,7.5,0,0,0,0,0,0,0,2018,2019,2
4103,HE van der Dussen (SA),47,1734,98,45.63,0,0,0,0,25,0,0,2018,2021,4
4104,OP Stone (ENG),6,29,19,9.66,0,7,25.85,0,0,0,-16.19,2018,2021,4
4105,Mir Hamza (PAK),1,4,4,0,0,1,67,0,0,0,0,2018,2018,1
4106,C Hemraj (WI),6,82,32,13.66,0,0,0,0,2,0,0,2018,2018,1
4107,O Thomas (WI),35,21,8,3,0,45,29.13,2,1,0,-26.13,2018,2020,3
4108,Fazle Mahmud (BDESH),2,0,0,0,0,0,0,0,1,0,0,2018,2018,1
4109,BR McDermott (AUS),12,98,32,14,0,0,0,0,8,0,0,2018,2019,2
4110,OC McCoy (WI),4,11,10,11,0,5,30.6,0,0,0,-19.59,2018,2019,2
